Stavanger,87274
styre,87244
adgang,87205
fisk,87039
Harald,87009
sist,86983
hvilke,86946
lettere,86834
greie,86786
61,86778
sterkere,86737
1926,86558
kalt,86535
il,86506
regler,86505
halvt,86503
hev,86464
00,86452
bud,86437
22.,86421
offentlige,86365
ba,86240
innenfor,86104
dengang,85992
skje,85964
58,85961
dersom,85880
verk,85832
un,85823
gutt,85615
gulvet,85605
led,85541
21.,85541
flyttet,85519
85,85377
ønske,85338
smil,85333
Før,85204
1915,85203
eldste,85160
delvis,85089
personer,85055
behandling,85045
72,84989
lese,84918
Eller,84917
behøver,84869
57,84827
korn,84800
staten,84787
lyset,84755
november,84624
rettet,84598
former,84465
kampen,84319
mistet,84250
oftest,84234
Dei,84226
strøk,84200
64,84025
evne,84017
Belv,84015
ere,84008
selvfølgelig,83997
59,83771
ovenfor,83724
kam,83539
drevet,83448
underlig,83445
felles,83430
forholdsvis,83427
81,83340
dekket,83307
igjennem,83288
føler,83284
ære,83281
verdens,83259
hjertet,83187
kong,83165
forteller,83142
Herre,83078
hang,83042
natur,83037
smør,82957
nevnes,82933
mengde,82895
midler,82883
osv.,82724
dr.,82635
25.,82554
bygge,82553
bærer,82430
minutter,82428
tungt,82413
fint,82386
uden,82290
vest,82034
fekk,82002
svenske,81992
svare,81899
forholdet,81878
likte,81844
ordene,81809
luft,81731
kaptein,81701
pike,81666
kraftig,81484
retten,81467
tør,81442
24.,81332
resultat,81298
bøker,81219
Hadde,81120
levde,81073
trengte,80780
varm,80762
83,80735
tysk,80727
opover,80656
viktig,80523
do,80499
seks,80479
næste,80475
Bcg,80298
hr.,80283
lært,80046
resten,80002
høie,79973
fait,79964
inneholder,79957
Dessuten,79874
sånn,79823
korte,79799
fot,79794
halv,79781
regjering,79772
trekke,79639
30.,79597
liggende,79596
bevegelse,79572
regne,79530
spør,79480
vekt,79384
spiller,79351
skib,79331
stemmer,79239
1931,79215
dø,79196
settes,79104
Hver,79091
stykker,78992
Mor,78973
altsaa,78950
ff,78938
1910,78924
dertil,78825
grund,78790
mill.,78780
engelsk,78742
skjønte,78700
hest,78700
venter,78682
passe,78532
bord,78508
varmt,78469
88,78463
verre,78428
klokken,78417
nenne,78412
67,78395
pengene,78392
avsted,78372
hvori,78318
frisk,78315
kanske,78265
23.,78189
skjønner,78159
na66e,78079
73,78067
forsiktig,77914
berre,77699
landets,77625
1900,77581
vondt,77452
desember,77421
gjeldende,77418
størrelse,77415
1913,77414
eder,77297
hode,77266
personlig,77209
hvit,77063
armene,76934
saker,76917
båten,76790
76,76786
95,76653
Litt,76627
slutten,76624
Fredrik,76589
lykke,76568
uker,76562
mm,76531
begynnelsen,76432
77,76425
fremmed,76421
28.,76413
VI,76259
eiendom,76251
ni,76236
morgenen,76179
fantes,76139
not,76063
karakter,76063
spørre,76006
120,75960
prøvde,75887
nvor,75839
byens,75826
alvor,75826
sengen,75738
1933,75660
forekommer,75659
1912,75630
legges,75579
lykkelig,75569
Ho,75545
elet,75253
tonn,75250
bo,75234
krefter,75222
69,75166
ver,75106
skrek,75078
74,75077
tilsvarende,75008
strid,75001
stakk,74977
solgt,74948
kunst,74915
1911,74893
nødvendige,74879
virkning,74847
glemt,74846
anvendes,74819
lover,74793
kl.,74770
di,74578
fortalt,74401
from,74374
hvorav,74370
professor,74341
27.,74340
1932,74228
vsere,74145
ban,74140
meste,74127
arbeidere,74026
Eg,74026
kadde,74012
fulle,73983
84,73962
26.,73902
fritt,73848
spille,73751
længe,73691
gaten,73671
71,73670
tjener,73659
78,73576
øyne,73559
elsker,73482
400,73437
$,73437
rød,73386
vort,73363
klær,73338
melk,73306
guttene,73241
are,73092
spor,73052
svart,73046
lyse,72988
Barn,72963
Kristi,72839
bestandig,72739
knyttet,72657
elven,72643
etc.,72589
spise,72519
Side,72475
Rom,72409
begyndte,72394
farlig,72365
slapp,72265
lat,72260
bestemmelser,72232
sees,72184
galt,72166
leste,72101
79,72081
96,72051
Carl,72010
salt,71964
høsten,71874
parti,71764
99,71764
stemmen,71740
ånd,71721
93,71712
noko,71687
fatt,71566
ordentlig,71552
alder,71548
tilstrekkelig,71528
92,71460
Martin,71453
kjøpe,71352
onde,71293
øie,71286
vin,71263
Sigurd,71259
grå,71236
styret,71231
tjene,71210
følelse,71177
sikre,71171
beløp,71114
husker,71103
avstand,71007
midten,70985
hvisket,70977
søker,70960
begynt,70938
veier,70934
Lov,70875
latt,70851
nikket,70788
utført,70768
Aar,70766
97,70766
brød,70758
foruten,70738
Tid,70680
saadan,70676
kalte,70670
Dere,70664
1905,70576
es,70564
prest,70464
trett,70407
rede,70378
nærmeste,70339
Jon,70284
mennesket,70249
private,70204
29.,70199
87,70169
anvendelse,70160
findes,70102
rik,70099
Arne,70068
kjørte,69947
blomster,69941
slippe,69935
Maria,69908
1935,69897
les,69814
utviklet,69809
Gift,69745
Chr,69708
falle,69698
billede,69682
Norske,69672
his,69653
smaa,69649
ordre,69585
1000,69518
len,69493
lød,69482
dåre,69481
syk,69403
derefter,69372
em,69326
maate,69318
89,69318
særskilt,69261
Andreas,69243
selskap,69202
1936,69158
Jørgen,69101
98,69057
ler,69047
blad,69035
sinn,69020
ondt,68929
egg,68906
fl,68803
you,68799
Andersen,68781
skyldes,68774
tog,68771
halsen,68736
øvrig,68729
part,68710
nærheten,68671
Bine,68659
mangler,68567
94,68548
holdes,68535
liksom,68443
vanlige,68436
lage,68374
søster,68362
huske,68353
istedenfor,68348
netop,68309
blive,68163
byer,68155
angrep,68094
driver,68057
skjer,68038
såkalte,68012
slår,67999
indtil,67988
hår,67942
ivrig,67920
hardt,67905
rum,67870
våren,67792
sukker,67785
svære,67764
hendte,67759
likeså,67619
Kristian,67557
vesle,67550
øst,67548
Endelig,67466
1940,67432
New,67368
fjellet,67348
yngre,67290
faat,67208
høy,67156
lidt,66985
91,66947
Q,66883
{,66858
Larsen,66851
maten,66738
liker,66720
skjønne,66406
tas,66277
passer,66264
sies,66240
ens,66123
Paul,66010
utstrekning,65918
Andre,65782
min.,65753
bestemmelse,65734
1934,65703
absolutt,65692
interesser,65689
st.,65638
eng,65637
dyp,65564
elsket,65519
fandt,65490
drikke,65404
